Idol ID	Media Code	Title	Type	Released	Japanese Name	English Name
67	ORGL-011	プールなう ～全部白水着～	dvd	2014-10-23	安藤穂乃果	Honoka Andou
67	ORGLB-011	プールなう ～全部白水着～	bd	2014-10-23	安藤穂乃果	Honoka Andou
67	ORSL-011	プールなう ～全部白水着～ DVD写真集	photodvd	2014-10-23	安藤穂乃果	Honoka Andou
67	ORSLB-011	プールなう ～全部白水着～ BD写真集	photobd	2014-10-23	安藤穂乃果	Honoka Andou
67	ORGA-024	中学生最後のツインテール	dvd	2014-12-23	安藤穂乃果	Honoka Andou
67	ORGAB-024	中学生最後のツインテール	bd	2014-12-23	安藤穂乃果	Honoka Andou
67	ORSA-024	中学生最後のツインテール DVD写真集	photodvd	2014-12-28	安藤穂乃果	Honoka Andou
67	ORSAB-024	中学生最後のツインテール BD写真集	photobd	2014-12-28	安藤穂乃果	Honoka Andou
67	pre-004	安藤穂乃果中学校卒業記念総集編ZZ	dvd	2015-05-10	安藤穂乃果	Honoka Andou
68	HNTP-0019	初登校	dvd	2007-08-29	安藤優	Yuu Andou
69	PALD-003	パレット学園3組	dvd	2007-09-21	杏夏ミリア	Miria Anna
69	PALD-005	パレット学園5組	dvd	2007-11-16	杏夏ミリア	Miria Anna
70	RITZ-003	キスリッツ	dvd	2014-03-13	安奈さくら	Sakura Anna
70	RITZ-007	キスリッツ 2	dvd	2014-05-13	安奈さくら	Sakura Anna
70	RITZ-010	キスリッツ 3	dvd	2014-07-13	安奈さくら	Sakura Anna
70	AILE-035	mini aile	dvd	2014-10-23	安奈さくら	Sakura Anna
70	JELLY-009	Jellish Girl	dvd	2014-11-23	安奈さくら	Sakura Anna
70	RITZB-002	キスリッツ	bd	2014-12-23	安奈さくら	Sakura Anna
70	AILE-038	mini aile light	dvd	2015-02-13	安奈さくら	Sakura Anna
71	9784821126019	はるな14歳	photoset	2004-02-20	杏野はるな	Haruna Anno
71	GAFD-005	制服美少女図鑑 はるな14歳	dvd	2004-02-28	杏野はるな	Haruna Anno
71	SCDV-15002	うきうき女子中高生日記	dvd	2005-09-22	杏野はるな	Haruna Anno
72	9784778102838	スキになっていいかな	photoset	2006-08-21	かな	Kana
72	SCDV-10151	はじめまして、かなです。	dvd	2006-08-25	かな	Kana
72	TASKJ-004	小学5年生	dvd	2006-12-20	かな	Kana
72	9784778103682	かなえたいユメ	photoset	2007-02-20	かな	Kana
72	SCDV-10161	かなたの島から	dvd	2007-03-02	かな	Kana
72	MMD-0012	夏への扉	dvd	2007-06-22	かな	Kana
72	9784775510490	12	photoset	2007-09-25	かな	Kana
72	FI-023	ハニーシロップ	dvd	2007-09-27	かな	Kana
72	TASKJ-034	小学校・卒業アルバム	dvd	2008-03-20	安西かな	Kana Anzai
72	HOLA-005	ハニー・ラテ vol.05	dvd	2008-08-25	安西かな	Kana Anzai
72	TASKJ-047	スク水カタログ	dvd	2008-11-20	安西かな	Kana Anzai
72	TASKJ-054	僕のヒーロー！	dvd	2009-04-20	安西かな	Kana Anzai
72	TASKJ-061	夏のメッセージ	dvd	2009-08-20	安西かな	Kana Anzai
72	TASKJ-065	愛WISH	dvd	2009-11-20	安西かな	Kana Anzai
72	TASKJ-069	チェリーガール	dvd	2010-02-20	安西かな	Kana Anzai
72	TASKJ-074	大スキかも！	dvd	2010-05-20	安西かな	Kana Anzai
72	TASKJ-082	コイバナ	dvd	2010-09-20	安西かな	Kana Anzai
72	TASKJ-089	冒険しちゃうぞ！	dvd	2011-01-20	安西かな	Kana Anzai
72	9784861357794	かなの卒業アルバム	mook	2011-03-23	安西かな	Kana Anzai
72	TASKJ-095	うれしい気持ち	dvd	2011-04-20	安西かな	Kana Anzai
72	MM-097	もももも vol.97	dvd	2013-07-26	はるか	Haruka
73	SIGP-001	ぷちえんじぇる ALLSTARS 2010 Summer Vacation	dvd	2010-09-26	安西涼生	Ryou Anzai
73	SIGP-002	ぷちえんじぇるALLSTARS 2011	dvd	2011-11-28	安西涼生	Ryou Anzai
74	SWPI-001	ひなたぼっこ	dvd	2013-01-23	碧羽ひなた	Hinata Aoba
74	JSSJ-063	純粋少女JC～14歳・笑顔の天使～	dvd	2013-03-22	碧羽ひなた	Hinata Aoba
74	GJJJ-001	ひなた&せな	dvd	2013-04-05	碧羽ひなた	Hinata Aoba
75	IMOM-005	たっぷり 葵果子	dvd	2008-04-25	葵果子	Kako Aoi
75	TWEA-002	くすぐり学園番外編 エイリアンアブダクト こちょぐりん星人生体実験の真実!? 2	dvd	2008-04-25	かこ	Kako
75	IMOM-009	たっぷり 葵果子 Part2	dvd	2008-05-25	葵果子	Kako Aoi
75	IMOM-011	たっぷり 葵果子 Part3 	dvd	2008-06-25	葵果子	Kako Aoi
75	TWYO-003	小学生 くすぐり学園 番外編 幽霊屋敷でオニごっこ Vol.3	dvd	2008-06-27	かこ	Kako
75	IMOM-015	たっぷり 葵果子 Part4	dvd	2008-07-25	葵果子	Kako Aoi
75	TWYO-004	小学生 くすぐり学園 番外編 幽霊屋敷でオニごっこ Vol.4	dvd	2008-07-29	かこ	Kako
75	IMOM-019	たっぷり 葵果子 Part5	dvd	2008-08-25	葵果子	Kako Aoi
75	TWKN-002	くすぐり学園番外編 未来からの刺客 コチョリネーターとオニごっこ 2	dvd	2008-08-29	かこ	Kako
75	IMOM-027	たっぷり 葵果子 Part6	dvd	2008-09-25	葵果子	Kako Aoi
75	IMOM-030	たっぷり 葵果子 Part7	dvd	2008-10-25	葵果子	Kako Aoi
75	TWAM-001	くすぐり学園番外編 悪夢のくすぐりモンスター	dvd	2008-10-29	かこ	Kako
75	IMOM-034	たっぷり葵果子 Part8	dvd	2008-11-25	葵果子	Kako Aoi
75	IMOM-038	たっぷり葵果子 Part9	dvd	2008-12-25	葵果子	Kako Aoi
75	IMOM-048	たっぷり葵果子 Part10	dvd	2009-02-25	葵果子	Kako Aoi
75	SEA-181	一人でがんば　Vol.01 「お弁当」編	dvd	2010-04-01	葵果子	Kako Aoi
75	SEA-182	夏休み！！ 離島の謎！？	dvd	2010-04-01	葵果子	Kako Aoi
75	SEA-183	カメラマン フォトグラファー Vol.01	dvd	2010-04-01	葵果子	Kako Aoi
75	SEA-184	カメラマン フォトグラファー Vol.02	dvd	2010-04-01	葵果子	Kako Aoi
75	TWVP-004	コチョリネーターとオニごっこ Part.1＆2 バリューパック	dvd-box	2011-04-28	かこ	Kako
75	TWVP-006	幽霊屋敷でオニごっこVol.3＆4 バリューパック	dvd-box	2011-05-27	かこ	Kako
75	TWVP-007	こちょぐりん星人生体実験の真実Vol.1＆2 悪夢のくすぐりモンスター 3in1バリューパック	dvd-box	2011-05-27	かこ	Kako
76	EICCB-034	純情女子中学生宣言！ Chu→Boh学園2014 春	dvd	2014-01-25	青井こはる	Koharu Aoi
76	PRNS-04	Cream Super Best 2013	dvd	2014-01-31	青井こはる	Koharu Aoi
76	OUTN-0001	渋谷区立原宿ファッション女学院 第1話	dvd	2014-03-16	青井こはる	Koharu Aoi
76	OUTN-0002	渋谷区立原宿ファッション女学院 イメージ編	dvd	2014-04-16	青井こはる	Koharu Aoi
76	PRNS-06	スクミズコレクション	dvd	2014-04-30	青井こはる	Koharu Aoi
76	OUTN-0003	渋谷区立原宿ファッション女学院 第2話	dvd	2014-05-16	青井こはる	Koharu Aoi
76	SGC-0008	セイント・ガールズ・コレクション Vol.8	dvd	2020-07-16	青井こはる	Koharu Aoi
77	LVD-21	Little Venus No.21	dvd	2003-11-25	あおい美海	Miu Aoi
77	9784901323659	Palm Tree 10	photoset	2003-11-29	あおい美海	Miu Aoi
77	IMOS-004	清純いもうと倶楽部 Vol.4	dvd	2005-02-04	あおい美海	Miu Aoi
77	SOPD-3801	うれし恥ずかし2枚組	dvd	2005-04-22	あおい美海	Miu Aoi
77	IMOS-008	清純いもうと倶楽部 Vol.8	dvd	2005-09-12	あおい美海	Miu Aoi
77	NOA-021	Fine Angels in 美海	dvd	2005-09-22	あおい美海	Miu Aoi
77	SOPD-3808	うれし恥ずかし2枚組 8	dvd	2005-11-18	あおい美海	Miu Aoi
77	CLR-4025	あおい美海	dvd	2005-12-16	あおい美海	Miu Aoi
77	BKDV-00164	みう14歳	dvd	2006-03-24	あおい美海	Miu Aoi
77	KODV-0013	Chu→Boh学園 ’06春	dvd	2006-03-24	あおい美海	Miu Aoi
78	OHI-028	はるいろのおひさま vol.28	dvd	2012-11-10	みわ	Miwa
78	WAFL-004	赤いランドセル	dvd	2012-12-31	青井みわ	Miwa Aoi
78	MILF-013	Pure Heart	dvd	2013-02-28	青井みわ	Miwa Aoi
78	WAFL-010	赤いランドセル 「春から六年生！！」	dvd	2013-04-23	青井みわ	Miwa Aoi
79	WAFL-023	赤いランドセル	dvd	2013-12-23	蒼井玲奈	Rena Aoi
79	PRWH-005	Pure White	dvd	2014-02-13	蒼井玲奈	Rena Aoi
79	SWPI-006	無邪気な妖精	dvd	2014-04-23	蒼井玲奈	Rena Aoi
79	WAFL-029	スキスキ大好き	dvd	2014-06-23	蒼井玲奈	Rena Aoi
79	WAFL-031	夏色のお嬢さん	dvd	2014-09-23	蒼井玲奈	Rena Aoi
79	PRWH-008	Pure White 2	dvd	2014-11-13	蒼井玲奈	Rena Aoi
79	PRWH-009	Pure White 3	dvd	2015-01-13	蒼井玲奈	Rena Aoi
79	WAFL-039	プリプリ!	dvd	2015-03-28	蒼井玲奈	Rena Aoi
79	ICDV-30223	れなはおませさん	dvd	2015-06-19	蒼井玲奈	Rena Aoi
79	ICDV-30226	はっちぽっちれなっち	dvd	2015-09-04	蒼井玲奈	Rena Aoi
79	ICDV-30233	れなっちフー!	dvd	2015-12-18	蒼井玲奈	Rena Aoi
79	ZEUS-015	プリンセスオールスター	dvd	2016-02-10	蒼井玲奈	Rena Aoi
79	ZEUSB-015	プリンセスオールスター	bd	2016-02-10	蒼井玲奈	Rena Aoi
79	ZEUSH-003	1年2組3番れなぴょん	dvd	2016-04-10	蒼井玲奈	Rena Aoi
79	ZEUSHB-003	1年2組3番れなぴょん	bd	2016-04-10	蒼井玲奈	Rena Aoi
79	ICDV-30241	常夏娘	dvd	2016-06-03	蒼井玲奈	Rena Aoi
79	ZEUSF-001	夏っ娘ベイベー	dvd	2016-07-10	蒼井玲奈	Rena Aoi
79	ZEUSFB-001	夏っ娘ベイベー	bd	2016-07-10	蒼井玲奈	Rena Aoi
80	CPSKY-109	ツーショット	dvd	2009-08-28	蒼井凛	Rin Aoi
80	CPSKY-117	青いりんご	dvd	2009-09-25	蒼井凛	Rin Aoi
80	CPSKY-170	青い果実	dvd	2010-08-06	蒼井凛	Rin Aoi
80	CPDR-047	本編では見られない 未公開映像 青い果実	dvd	2010-08-18	蒼井凛	Rin Aoi
81	ICDV-30065	瑠璃色	dvd	2012-01-20	蒼井瑠璃	Ruri Aoi
81	ICS-006	"瑠璃色" とっておきの未公開秘蔵映像	dvd	2012-02-03	蒼井瑠璃	Ruri Aoi
82	OHI-030	はるいろのおひさま vol.30	dvd	2012-12-10	せら	Sera
82	WAFL-005	赤いランドセル	dvd	2013-01-23	青井せら	Sera Aoi
82	WAFL-012	赤いランドセル 4年生の新学期	dvd	2013-05-23	青井せら	Sera Aoi
83	ENCO-005	キミとの恋は5cm	dvd	2011-10-20	蒼井ちあき	Chiaki Aoi
83	EICCB-014	純情女子中学生宣言！ Chu→Boh学園2012 春	dvd	2012-01-25	蒼井ちあき	Chiaki Aoi
83	MMR-165	NEW KISS	dvd	2012-01-27	蒼井ちあき	Chiaki Aoi
83	EICCB-017	くるくるスマイル	dvd	2012-04-25	蒼井ちあき	Chiaki Aoi
83	IMOG-256	純真無垢 ～ホワイトレーベル～	dvd	2012-07-10	蒼井ちあき	Chiaki Aoi
83	IMBD-096	純真無垢 ～ホワイトレーベル～	bd	2012-07-10	蒼井ちあき	Chiaki Aoi
83	EICOK-001	お絵かきしちゃうぞ！Vol.1	dvd	2012-12-15	蒼井ちあき	Chiaki Aoi
83	MILF-010	MY PRINCESS	dvd	2012-12-26	蒼井ちあき	Chiaki Aoi
83	EICCB-025	純情女子中学生宣言！Chu→Boh学園2013	dvd	2013-01-25	蒼井ちあき	Chiaki Aoi
83	SBKD-0071	cheerful	dvd	2013-02-27	蒼井ちあき	Chiaki Aoi
84	ICDV-30076	ましゅまろドリーム	dvd	2012-03-30	あおい夢叶	Yumeka Aoi
85	GOD-060	みるふぃ～ゆ	dvd	2010-07-16	あおい	Aoi
86	LVD-4	Little Venus No.4	dvd	2001-08-10	青木彩花	Ayaka Aoki
86	9784756710338	The Debut	photoset	2001-08-10	青木彩花	Ayaka Aoki
87	DMSM-5727	現役中学生 ～美少女日記～ 1	dvd	2004-08-25	青木絵梨花	Erika Aoki
88	SOTO-001	そと撮りっ娘	dvd	2005-08-01	青木ひとみ	Hitomi Aoki
88	KOJ-001	女子中学生 個人撮影	dvd	2005-12-01	青木ひとみ	Hitomi Aoki
88	YURI-002	私立聖百合女学園 Vol.2	dvd	2006-04-01	青木ひとみ	Hitomi Aoki
88	CCWK-006	ぷち濡れ	dvd	2006-04-20	青木仁美	Hitomi Aoki
88	BSH-001	女子中高生 びしょ濡れ美少女	dvd	2006-06-01	青木ひとみ	Hitomi Aoki
88	KGDS-002	女子中学生個人撮影デジタル写真集	photodvd	2009-01-01	青木ひとみ	Hitomi Aoki
88	JSBC-009	JC美少女 コレクション 4	dvd	2013-10-23	青木仁美	Hitomi Aoki
89	VEIS-001	V STAR 美少女放課後くらぶ スク☆パラ	dvd	2007-08-10	青木衣沙	Isa Aoki
89	GARO-021	いさ14歳	dvd	2007-08-26	青木衣沙	Isa Aoki
89	GGGG-004	りんとTなお友達！	dvd	2007-10-07	青木衣沙	Isa Aoki
89	SHGAD-005	いさ14才	dvd	2007-11-27	青木衣沙	Isa Aoki
89	OHP-2010	美少女はJC純真可憐	dvd	2008-01-18	青木衣沙	Isa Aoki
89	VDOB-0005	ビンビン学園こねこ組	dvd	2008-03-25	青木衣沙	Isa Aoki
89	GKSK-020	現役JC 身体検査	dvd	2008-04-04	青木衣沙	Isa Aoki
89	OHP-3008	美少女たちのティーパーティー Vol.4	dvd	2008-04-18	青木衣沙	Isa Aoki
89	RVVL-003	Revival いさ 14才	dvd	2014-11-14	青木衣沙	Isa Aoki
90	OUTN-0004	渋谷区立原宿ファッション女学院番外編 イメージ集～水色編～	dvd	2014-06-16	青木このみ	Konomi Aoki
90	OUTN-0005	渋谷区立原宿ファッション女学院 第3話	dvd	2014-07-16	青木このみ	Konomi Aoki
90	OUTN-0007	渋谷区立原宿ファッション女学院 第4話	dvd	2014-09-16	青木このみ	Konomi Aoki
91	KODV-0054	Oh! My Yuria	dvd	2007-09-28	青木ゆり亜	Yuria Aoki
91	KODV-0064	Chu→Boh学園 ～08初春	dvd	2007-12-21	青木ゆり亜	Yuria Aoki
91	KODV-0070	ハートのエース	dvd	2008-03-28	青木ゆり亜	Yuria Aoki
91	KODV-0083	ユリアTV	dvd	2008-09-26	青木ゆり亜	Yuria Aoki
91	KODV-0089	Chu→Boh学園 ～09初春	dvd	2008-12-19	青木ゆり亜	Yuria Aoki
92	MMR-AP008	@idol	dvd	2015-10-30	青山朱里	Akari Aoyama
92	EICCB-062	はじける青春	dvd	2015-12-25	青山朱里	Akari Aoyama
92	EICCB-063	純情女子中学生宣言! Chu→Boh学園2016 春	dvd	2016-01-25	青山朱里	Akari Aoyama
92	AIDL-0001	@IDOL vol.2	dvd	2016-03-30	青山朱里	Akari Aoyama
93	SBKD-0066	はじめてのビキニ	dvd	2012-12-25	青山ひとみ	Hitomi Aoyama
93	EICCB-026	はいぱーぶるー	dvd	2013-03-25	青山ひとみ	Hitomi Aoyama
94	OHI-014	はるいろのおひさま vol.14	dvd	2012-07-20	ここな	Kokona
94	OHI-017	はるいろのおひさま vol.17	dvd	2012-08-20	ここな	Kokona
94	OHI-027	はるいろのおひさま vol.27	dvd	2012-11-10	ここな	Kokona
94	MILF-009	Pure Heart	dvd	2012-12-26	青山ここな	Kokona Aoyama
94	OHI-034	はるいろのおひさま vol.34	dvd	2013-02-10	ここな	Kokona
95	Noah-21	Noah 21	dvd	2006-08-11	青山実紗	Misa Aoyama
95	ILD-004	いもうとらんど	dvd	2006-11-24	青山実紗	Misa Aoyama
96	ICDV-30050	なないろフラッシュ	dvd	2011-09-16	青山ななえ	Nanae Aoyama
96	ICDV-30066	夢色フラッシュ	dvd	2012-01-20	青山ななえ	Nanae Aoyama
96	ICBR-35002	夢色フラッシュ	bd	2012-01-20	青山ななえ	Nanae Aoyama
96	ICDV-30078	ときめきフラッシュ	dvd	2012-04-13	青山ななえ	Nanae Aoyama
96	ICDV-30085	純情フラッシュ	dvd	2012-06-15	青山ななえ	Nanae Aoyama
96	ICBOX-04	ジュニアアイドル スペシャルBOX vol.4	dvd-box	2014-08-22	青山ななえ	Nanae Aoyama
97	HTF-002	はーとふる vol.2	dvd	2009-08-30	青山りりか	Ririka Aoyama
98	WCRM-03	Cream DVD-BOX Vol.3 月刊クリーム特別編集	dvd	2008-02-29	青山沙也香	Sayaka Aoyama
99	mgdvd-008	KISS MY GIRLS	dvd	2014-12-13	青空明日香	Asuka Aozora
99	mgbr-008	KISS MY GIRLS	bd	2014-12-13	青空明日香	Asuka Aozora
100	GOD-080	ア○ターズスクールの妖精	dvd	2010-12-17	新垣ちひろ	Chihiro Aragaki
100	GOD-087	みらくるちひろ	dvd	2011-02-04	新垣ちひろ	Chihiro Aragaki
101	TASKW-008	Sweets 8	dvd	2016-11-20	新垣由奈	Yuna Aragaki
102	LLCJ-008	～ピュアッ娘アイドル～ 初めまして	dvd	2012-04-20	荒井暖菜	Haruna Arai
102	MILF-001	Pure Heart	dvd	2012-07-31	荒井暖菜	Haruna Arai
102	WAFL-001	夏の日の少女	dvd	2012-09-23	荒井暖菜	Haruna Arai
102	WAFL-006	はーるよ来い！	dvd	2013-01-23	荒井暖菜	Haruna Arai
102	MLKP-006	ミルキーポップ Vol.4	dvd	2013-03-23	荒井暖菜	Haruna Arai
102	LLCJ-012	ピュアッ娘アイドル 「荒井暖菜、ただいま！」	dvd	2013-03-29	荒井暖菜	Haruna Arai
102	WAFL-016	ナツハルナ！	dvd	2013-07-23	荒井暖菜	Haruna Arai
102	IMWL-022	天真爛漫	dvd	2013-09-10	荒井暖菜	Haruna Arai
102	IMBD-197	天真爛漫	bd	2013-09-10	荒井暖菜	Haruna Arai
102	IMOT-028	夏少女	dvd	2013-12-10	荒井暖菜	Haruna Arai
102	IMBD-218	夏少女	bd	2013-12-10	荒井暖菜	Haruna Arai
102	WAFL-024	卒業	dvd	2014-03-23	荒井暖菜	Haruna Arai
102	WAFL-026	新・ボクの太陽 中学校入学編	dvd	2014-05-31	荒井暖菜	Haruna Arai
102	ORGL-008	学校なう ～夏休み水着なう～	dvd	2014-07-23	荒井暖菜	Haruna Arai
102	ORGLB-008	学校なう ～夏休み水着なう～	bd	2014-07-23	荒井暖菜	Haruna Arai
102	ORSL-008	学校なう ～夏休み水着なう～ DVD写真集	photodvd	2014-07-23	荒井暖菜	Haruna Arai
102	ORSLB-008	学校なう ～夏休み水着なう～ BD写真集	photobd	2014-07-23	荒井暖菜	Haruna Arai
102	JCSJDV-001	JC-SHOUJO	mook	2014-08-08	荒井暖菜	Haruna Arai
102	MMR-AL005	中学生日記	dvd	2015-03-27	荒井暖菜	Haruna Arai
102	SBKD-0120	JCスマイル	dvd	2015-05-29	荒井暖菜	Haruna Arai
102	WAFL-041	秋なのにハルナ	dvd	2015-10-23	荒井暖菜	Haruna Arai
102	WAFL-042	純情ロマンチカ	dvd	2016-01-23	荒井暖菜	Haruna Arai
102	LLCV-0002	僕の太陽	dvd	2016-03-30	荒井暖菜	Haruna Arai
102	GMAD-0002	暖菜の課外授業 ～Vol.38～	dvd	2016-06-29	荒井暖菜	Haruna Arai
102	GMAD-0004	暖菜の課外授業 2 ～Vol.40～	dvd	2016-09-30	荒井暖菜	Haruna Arai
103	MMR-247	はじめてひいな	dvd	2013-03-29	新井ひいな	Hiina Arai
103	SWPI-004	ひいたんの中学生日記	dvd	2013-05-23	新井ひいな	Hiina Arai
103	JSSJ-077	純粋少女JC ～ぷるぷるピュアハート～	dvd	2013-07-19	新井ひいな	Hiina Arai
103	HTC-008	青春ラブソディ。 ～ときめきウォーターガール 3	dvd	2013-07-19	新井ひいな	Hiina Arai
103	HTC-009	青春ラプソディイメージ編 ～WATERGIRLS NEXT STAGE	dvd	2013-08-14	新井ひいな	Hiina Arai
103	MMR-297	中学生！恋の通知表	dvd	2013-09-27	新井ひいな	Hiina Arai
103	SBKD-0089	ひいな	dvd	2013-11-28	新井ひいな	Hiina Arai
103	EICCB-034	純情女子中学生宣言！ Chu→Boh学園2014 春	dvd	2014-01-25	新井ひいな	Hiina Arai
103	HTC-014	ときめきウォーターガール COMPLETE BOX	dvd-box	2016-05-02	新井ひいな	Hiina Arai
104	ENFD-5010	ANGELIC	dvd	2004-12-18	荒井香里	Kaori Arai
104	BKDV-00199	かおり14歳	dvd	2006-08-25	荒井かおり	Kaori Arai
105	WTM-003	ホワイトタイム vol.003	dvd	2015-05-20	クリス	Chris
106	WAT-003	ハーフブラッドバンパイア	dvd	2007-09-01	荒井リカ	Rika Arai
107	KANPT-004	瞬間 15のときのかけら	dvd	2004-05-14	荒井涼子	Ryouko Arai
107	PUR-006	お・と・も・だ・ち 6	dvd	2005-01-01	荒井涼子	Ryouko Arai
108	EICCB-052	りんりんっ	dvd	2015-05-25	新井すず	Suzu Arai
108	EICCB-063	純情女子中学生宣言! Chu→Boh学園2016 春	dvd	2016-01-25	新井すず	Suzu Arai
109	TLTL-003	チルチル vol.3	dvd	2013-06-10	ティアラ	Tiara
109	TLTL-013	チルチル vol.13	dvd	2013-08-15	ティアラ	Tiara
109	TLTL-038	チルチル vol.38	dvd	2013-12-20	ティアラ	Tiara
109	KWII-026	KAWAII vol.26	dvd	2015-02-27	ティアラ	Tiara
109	KWII-033	KAWAII vol.33	dvd	2015-04-27	ティアラ	Tiara
110	SKIP-015	小学4年生10歳	dvd	2007-09-26	新井うみの	Umino Arai
110	SKIP-029	スウィートトライアングル	dvd	2007-12-28	新井うみの	Umino Arai
110	KNGN-006	にゃん娘6 うみの	dvd	2008-08-25	うみの	Umino
110	KNGN-010	にゃん娘10 うみの Part2	dvd	2008-09-25	うみの	Umino
110	SKIB-003	すきっぷ BEST SELECTION 夏の林間学校編	dvd	2008-09-27	うみの	Umino
110	SWS-002	Sweet Sisters	dvd	2009-01-01	うみの	Umino
110	MLT-004	Melty Girl	dvd	2009-01-01	うみの	Umino
110	MM-027	もももも vol.27	dvd	2011-07-27	ゆみこ	Yumiko
111	LLCJ-010	～ピュアッ娘アイドル～ 「佑奈、デビューしちゃうよ！」	dvd	2012-06-22	荒井佑奈	Yuuna Arai
111	MILF-003	キラキラ星見つけた！	dvd	2012-08-25	荒井佑奈	Yuuna Arai
111	WAFL-002	赤いランドセル	dvd	2012-10-23	荒井佑奈	Yuuna Arai
111	WAFL-007	もうすぐ春ですね！	dvd	2013-02-23	荒井佑奈	Yuuna Arai
111	LLCJ-013	佑奈の新学期 ～ピュアッ娘アイドル～	dvd	2013-04-19	荒井佑奈	Yuuna Arai
111	EICSB-016	ゆうなっちゅ	dvd	2013-07-25	荒井佑奈	Yuuna Arai
111	WAFL-017	採れたて新鮮・佑奈フレッシュパック	dvd	2013-09-23	荒井佑奈	Yuuna Arai
111	WAFL-025	おまたせ・・・	dvd	2014-04-23	荒井佑奈	Yuuna Arai
111	WAFL-030	君のいた時間	dvd	2014-07-23	荒井佑奈	Yuuna Arai
111	WAFL-040	マイ・プリンセス	dvd	2015-03-23	荒井佑奈	Yuuna Arai
111	GMAD-0003	佑奈の課外授業 ～Vol.39～	dvd	2016-07-29	荒井佑奈	Yuuna Arai
111	SBKD-0147	放課後 荒井佑奈 同好会	dvd	2016-10-29	荒井佑奈	Yuuna Arai
111	EICCB-082	天然色ガール	dvd	2017-05-25	荒井佑奈	Yuuna Arai
111	EICCB-087	Candy ガール	dvd	2018-01-25	荒井佑奈	Yuuna Arai
111	EICCB-090	ちゅらガール	dvd	2018-07-25	荒井佑奈	Yuuna Arai
111	EICCB-093	きらりんガール	dvd	2018-11-25	荒井佑奈	Yuuna Arai
111	EICCB-095	ぐっばいガール	dvd	2019-03-25	荒井佑奈	Yuuna Arai
112	KANP-014	くもりのちはれ	dvd	2004-04-25	荒川真衣	Mai Arakawa
113	KODV-00112	まいにち少女	dvd	2009-10-30	荒川ちか	Chika Arakawa
114	SCDV-10021	キャンディーフラワー	dvd	2002-06-10	有賀小陽	Koharu Ariga
114	9784883027491	フレッシュキッズ	photoset	2002-06-20	有賀小陽	Koharu Ariga
115	HINA-015	Puni Puni みずき 14歳 ～Dの衝撃～	dvd	2008-06-27	有川瑞希	Mizuki Arikawa
115	IMOI-004	リアルドール vol.4	dvd	2008-09-25	有川瑞希	Mizuki Arikawa
115	TASKJ-049	スマイル	dvd	2008-12-20	有川瑞希	Mizuki Arikawa
115	IMOM-071	たっぷり 有川瑞希	dvd	2009-06-25	有川瑞希	Mizuki Arikawa
